Date,Nifty50 Index Value,Nifty SmallCap 250 Index
2016-01-19 00:00:00,7435.0,3988.0
2016-01-20 00:00:00,7309.0,3900.0
2016-01-21 00:00:00,7277.0,3922.0
2016-01-22 00:00:00,7422.0,4019.0
2016-01-25 00:00:00,7436.0,4065.0
2016-01-27 00:00:00,7438.0,4081.0
2016-01-28 00:00:00,7425.0,4082.0
2016-01-29 00:00:00,7564.0,4133.0
2016-02-01 00:00:00,7556.0,4152.0
2016-02-02 00:00:00,7456.0,4088.0
2016-02-03 00:00:00,7362.0,3985.0
2016-02-04 00:00:00,7404.0,3948.0
2016-02-05 00:00:00,7489.0,4003.0
2016-02-08 00:00:00,7387.0,4001.0
2016-02-09 00:00:00,7298.0,3950.0
2016-02-10 00:00:00,7216.0,3880.0
2016-02-11 00:00:00,6976.0,3684.0
2016-02-12 00:00:00,6981.0,3631.0
2016-02-15 00:00:00,7163.0,3762.0
2016-02-16 00:00:00,7048.0,3680.0
2016-02-17 00:00:00,7108.0,3678.0
2016-02-18 00:00:00,7192.0,3694.0
2016-02-19 00:00:00,7211.0,3697.0
2016-02-22 00:00:00,7235.0,3715.0
2016-02-23 00:00:00,7110.0,3665.0
2016-02-24 00:00:00,7019.0,3625.0
2016-02-25 00:00:00,6971.0,3599.0
2016-02-26 00:00:00,7030.0,3581.0
2016-02-29 00:00:00,6987.0,3579.0
2016-03-01 00:00:00,7222.0,3712.0
2016-03-02 00:00:00,7369.0,3794.0
2016-03-03 00:00:00,7476.0,3851.0
2016-03-04 00:00:00,7485.0,3877.0
2016-03-08 00:00:00,7485.0,3896.0
2016-03-09 00:00:00,7532.0,3913.0
2016-03-10 00:00:00,7486.0,3909.0
2016-03-11 00:00:00,7510.0,3905.0
2016-03-14 00:00:00,7539.0,3925.0
2016-03-15 00:00:00,7461.0,3903.0
2016-03-16 00:00:00,7499.0,3898.0
2016-03-17 00:00:00,7513.0,3908.0
2016-03-18 00:00:00,7604.0,3924.0
2016-03-21 00:00:00,7704.0,3971.0
2016-03-22 00:00:00,7715.0,3984.0
2016-03-23 00:00:00,7717.0,3990.0
2016-03-28 00:00:00,7615.0,3927.0
2016-03-29 00:00:00,7597.0,3922.0
2016-03-30 00:00:00,7735.0,3999.0
2016-03-31 00:00:00,7738.0,4012.0
2016-04-01 00:00:00,7713.0,4051.0
2016-04-04 00:00:00,7759.0,4085.0
2016-04-05 00:00:00,7603.0,4013.0
2016-04-06 00:00:00,7614.0,4062.0
2016-04-07 00:00:00,7546.0,4049.0
2016-04-08 00:00:00,7555.0,4081.0
2016-04-11 00:00:00,7671.0,4111.0
2016-04-12 00:00:00,7709.0,4155.0
2016-04-13 00:00:00,7850.0,4200.0
2016-04-18 00:00:00,7915.0,4252.0
2016-04-20 00:00:00,7915.0,4278.0
2016-04-21 00:00:00,7912.0,4259.0
2016-04-22 00:00:00,7899.0,4258.0
2016-04-25 00:00:00,7855.0,4239.0
2016-04-26 00:00:00,7963.0,4259.0
2016-04-27 00:00:00,7980.0,4272.0
2016-04-28 00:00:00,7847.0,4225.0
2016-04-29 00:00:00,7850.0,4225.0
2016-05-02 00:00:00,7806.0,4232.0
2016-05-03 00:00:00,7747.0,4230.0
2016-05-04 00:00:00,7707.0,4174.0
2016-05-05 00:00:00,7736.0,4178.0
2016-05-06 00:00:00,7733.0,4182.0
2016-05-09 00:00:00,7866.0,4234.0
2016-05-10 00:00:00,7888.0,4240.0
2016-05-11 00:00:00,7849.0,4236.0
2016-05-12 00:00:00,7900.0,4276.0
2016-05-13 00:00:00,7815.0,4267.0
2016-05-16 00:00:00,7861.0,4262.0
2016-05-17 00:00:00,7891.0,4277.0
2016-05-18 00:00:00,7870.0,4296.0
2016-05-19 00:00:00,7783.0,4252.0
2016-05-20 00:00:00,7750.0,4203.0
2016-05-23 00:00:00,7731.0,4178.0
2016-05-24 00:00:00,7749.0,4147.0
2016-05-25 00:00:00,7935.0,4182.0
2016-05-26 00:00:00,8070.0,4214.0
2016-05-27 00:00:00,8157.0,4240.0
2016-05-30 00:00:00,8179.0,4260.0
2016-05-31 00:00:00,8160.0,4251.0
2016-06-01 00:00:00,8180.0,4269.0
2016-06-02 00:00:00,8219.0,4278.0
2016-06-03 00:00:00,8221.0,4265.0
2016-06-06 00:00:00,8201.0,4277.0
2016-06-07 00:00:00,8266.0,4314.0
2016-06-08 00:00:00,8273.0,4360.0
2016-06-09 00:00:00,8204.0,4364.0
2016-06-10 00:00:00,8170.0,4367.0
2016-06-13 00:00:00,8111.0,4358.0
2016-06-14 00:00:00,8109.0,4384.0
2016-06-15 00:00:00,8207.0,4426.0
2016-06-16 00:00:00,8141.0,4409.0
2016-06-17 00:00:00,8170.0,4441.0
2016-06-20 00:00:00,8239.0,4449.0
2016-06-21 00:00:00,8220.0,4464.0
2016-06-22 00:00:00,8204.0,4438.0
2016-06-23 00:00:00,8270.0,4429.0
2016-06-24 00:00:00,8089.0,4349.0
2016-06-27 00:00:00,8095.0,4439.0
2016-06-28 00:00:00,8128.0,4464.0
2016-06-29 00:00:00,8204.0,4538.0
2016-06-30 00:00:00,8288.0,4587.0
2016-07-01 00:00:00,8328.0,4622.0
2016-07-04 00:00:00,8371.0,4675.0
2016-07-05 00:00:00,8336.0,4685.0
2016-07-07 00:00:00,8338.0,4690.0
2016-07-08 00:00:00,8323.0,4667.0
2016-07-11 00:00:00,8468.0,4707.0
2016-07-12 00:00:00,8521.0,4714.0
2016-07-13 00:00:00,8520.0,4670.0
2016-07-14 00:00:00,8565.0,4708.0
2016-07-15 00:00:00,8541.0,4674.0
2016-07-18 00:00:00,8509.0,4654.0
2016-07-19 00:00:00,8529.0,4653.0
2016-07-20 00:00:00,8566.0,4697.0
2016-07-21 00:00:00,8510.0,4694.0
2016-07-22 00:00:00,8541.0,4712.0
2016-07-25 00:00:00,8636.0,4755.0
2016-07-26 00:00:00,8591.0,4729.0
2016-07-27 00:00:00,8616.0,4750.0
2016-07-28 00:00:00,8666.0,4780.0
2016-07-29 00:00:00,8639.0,4778.0
2016-08-01 00:00:00,8637.0,4772.0
2016-08-02 00:00:00,8623.0,4728.0
2016-08-03 00:00:00,8545.0,4677.0
2016-08-04 00:00:00,8551.0,4688.0
2016-08-05 00:00:00,8683.0,4758.0
2016-08-08 00:00:00,8711.0,4791.0
2016-08-09 00:00:00,8678.0,4774.0
2016-08-10 00:00:00,8575.0,4713.0
2016-08-11 00:00:00,8592.0,4706.0
2016-08-12 00:00:00,8672.0,4704.0
2016-08-16 00:00:00,8643.0,4704.0
2016-08-17 00:00:00,8624.0,4746.0
2016-08-18 00:00:00,8673.0,4806.0
2016-08-19 00:00:00,8667.0,4833.0
2016-08-22 00:00:00,8629.0,4829.0
2016-08-23 00:00:00,8633.0,4834.0
2016-08-24 00:00:00,8650.0,4867.0
2016-08-25 00:00:00,8592.0,4851.0
2016-08-26 00:00:00,8573.0,4838.0
2016-08-29 00:00:00,8607.0,4847.0
2016-08-30 00:00:00,8744.0,4889.0
2016-08-31 00:00:00,8786.0,4899.0
2016-09-01 00:00:00,8775.0,4864.0
2016-09-02 00:00:00,8810.0,4886.0
2016-09-06 00:00:00,8943.0,4935.0
2016-09-07 00:00:00,8918.0,4965.0
2016-09-08 00:00:00,8953.0,5019.0
2016-09-09 00:00:00,8867.0,4993.0
2016-09-12 00:00:00,8716.0,4852.0
2016-09-14 00:00:00,8727.0,4925.0
2016-09-15 00:00:00,8743.0,4943.0
2016-09-16 00:00:00,8780.0,4950.0
2016-09-19 00:00:00,8808.0,4979.0
2016-09-20 00:00:00,8776.0,4974.0
2016-09-21 00:00:00,8777.0,4982.0
2016-09-22 00:00:00,8867.0,5037.0
2016-09-23 00:00:00,8832.0,5026.0
2016-09-26 00:00:00,8723.0,4996.0
2016-09-27 00:00:00,8706.0,4991.0
2016-09-28 00:00:00,8745.0,5049.0
2016-09-29 00:00:00,8591.0,4818.0
2016-09-30 00:00:00,8611.0,4924.0
2016-10-03 00:00:00,8738.0,5067.0
2016-10-04 00:00:00,8769.0,5099.0
2016-10-05 00:00:00,8744.0,5138.0
2016-10-06 00:00:00,8710.0,5105.0
2016-10-07 00:00:00,8698.0,5112.0
2016-10-10 00:00:00,8709.0,5118.0
2016-10-13 00:00:00,8573.0,5030.0
2016-10-14 00:00:00,8583.0,5068.0
2016-10-17 00:00:00,8520.0,5043.0
2016-10-18 00:00:00,8678.0,5105.0
2016-10-19 00:00:00,8659.0,5128.0
2016-10-20 00:00:00,8699.0,5165.0
2016-10-21 00:00:00,8693.0,5178.0
2016-10-24 00:00:00,8709.0,5206.0
2016-10-25 00:00:00,8691.0,5203.0
2016-10-26 00:00:00,8615.0,5166.0
2016-10-27 00:00:00,8615.0,5126.0
2016-10-28 00:00:00,8638.0,5160.0
2016-10-30 00:00:00,8626.0,5201.0
2016-11-01 00:00:00,8626.0,5197.0
2016-11-02 00:00:00,8514.0,5100.0
2016-11-03 00:00:00,8485.0,5044.0
2016-11-04 00:00:00,8434.0,4931.0
2016-11-07 00:00:00,8497.0,4998.0
2016-11-08 00:00:00,8544.0,5003.0
2016-11-09 00:00:00,8432.0,4867.0
2016-11-10 00:00:00,8526.0,4954.0
2016-11-11 00:00:00,8296.0,4779.0
2016-11-15 00:00:00,8108.0,4541.0
2016-11-16 00:00:00,8112.0,4553.0
2016-11-17 00:00:00,8080.0,4525.0
2016-11-18 00:00:00,8074.0,4547.0
2016-11-21 00:00:00,7929.0,4384.0
2016-11-22 00:00:00,8002.0,4422.0
2016-11-23 00:00:00,8033.0,4502.0
2016-11-24 00:00:00,7966.0,4503.0
2016-11-25 00:00:00,8114.0,4588.0
2016-11-28 00:00:00,8127.0,4621.0
2016-11-29 00:00:00,8142.0,4653.0
2016-11-30 00:00:00,8225.0,4714.0
2016-12-01 00:00:00,8193.0,4681.0
2016-12-02 00:00:00,8087.0,4621.0
2016-12-05 00:00:00,8129.0,4623.0
2016-12-06 00:00:00,8143.0,4650.0
2016-12-07 00:00:00,8102.0,4623.0
2016-12-08 00:00:00,8247.0,4679.0
2016-12-09 00:00:00,8262.0,4706.0
2016-12-12 00:00:00,8171.0,4666.0
2016-12-13 00:00:00,8222.0,4673.0
2016-12-14 00:00:00,8182.0,4635.0
2016-12-15 00:00:00,8154.0,4648.0
2016-12-16 00:00:00,8139.0,4636.0
2016-12-19 00:00:00,8104.0,4609.0
2016-12-20 00:00:00,8082.0,4567.0
2016-12-21 00:00:00,8061.0,4575.0
2016-12-22 00:00:00,7979.0,4513.0
2016-12-23 00:00:00,7986.0,4506.0
2016-12-26 00:00:00,7908.0,4409.0
2016-12-27 00:00:00,8033.0,4472.0
2016-12-28 00:00:00,8035.0,4503.0
2016-12-29 00:00:00,8104.0,4550.0
2016-12-30 00:00:00,8186.0,4600.0
2017-01-02 00:00:00,8180.0,4670.0
2017-01-03 00:00:00,8192.0,4726.0
2017-01-04 00:00:00,8191.0,4748.0
2017-01-05 00:00:00,8274.0,4793.0
2017-01-06 00:00:00,8244.0,4773.0
2017-01-09 00:00:00,8236.0,4801.0
2017-01-10 00:00:00,8289.0,4842.0
2017-01-11 00:00:00,8381.0,4890.0
2017-01-12 00:00:00,8407.0,4875.0
2017-01-13 00:00:00,8400.0,4881.0
2017-01-16 00:00:00,8413.0,4915.0
2017-01-17 00:00:00,8398.0,4927.0
2017-01-18 00:00:00,8417.0,4954.0
2017-01-19 00:00:00,8435.0,4962.0
2017-01-20 00:00:00,8349.0,4888.0
2017-01-23 00:00:00,8392.0,4918.0
2017-01-24 00:00:00,8476.0,4945.0
2017-01-25 00:00:00,8603.0,4997.0
2017-01-27 00:00:00,8641.0,5032.0
2017-01-30 00:00:00,8633.0,5024.0
2017-01-31 00:00:00,8561.0,4969.0
2017-02-01 00:00:00,8716.0,5063.0
2017-02-02 00:00:00,8734.0,5117.0
2017-02-03 00:00:00,8741.0,5187.0
2017-02-06 00:00:00,8801.0,5241.0
2017-02-07 00:00:00,8768.0,5236.0
2017-02-08 00:00:00,8769.0,5260.0
2017-02-09 00:00:00,8778.0,5269.0
2017-02-10 00:00:00,8794.0,5269.0
2017-02-13 00:00:00,8805.0,5222.0
2017-02-14 00:00:00,8792.0,5183.0
2017-02-15 00:00:00,8725.0,5094.0
2017-02-16 00:00:00,8778.0,5154.0
2017-02-17 00:00:00,8822.0,5188.0
2017-02-20 00:00:00,8879.0,5239.0
2017-02-21 00:00:00,8908.0,5267.0
2017-02-22 00:00:00,8927.0,5238.0
2017-02-23 00:00:00,8940.0,5241.0
2017-02-27 00:00:00,8897.0,5249.0
2017-02-28 00:00:00,8880.0,5292.0
2017-03-01 00:00:00,8946.0,5327.0
2017-03-02 00:00:00,8900.0,5262.0
2017-03-03 00:00:00,8898.0,5280.0
2017-03-06 00:00:00,8963.0,5305.0
2017-03-07 00:00:00,8947.0,5310.0
2017-03-08 00:00:00,8924.0,5284.0
2017-03-09 00:00:00,8927.0,5281.0
2017-03-10 00:00:00,8935.0,5274.0
2017-03-14 00:00:00,9087.0,5339.0
2017-03-15 00:00:00,9085.0,5387.0
2017-03-16 00:00:00,9154.0,5442.0
2017-03-17 00:00:00,9160.0,5431.0
2017-03-20 00:00:00,9127.0,5439.0
2017-03-21 00:00:00,9122.0,5434.0
2017-03-22 00:00:00,9030.0,5384.0
2017-03-23 00:00:00,9086.0,5433.0
2017-03-24 00:00:00,9108.0,5462.0
2017-03-27 00:00:00,9045.0,5456.0
2017-03-28 00:00:00,9101.0,5478.0
2017-03-29 00:00:00,9144.0,5507.0
2017-03-30 00:00:00,9174.0,5545.0
2017-03-31 00:00:00,9174.0,5597.0
2017-04-03 00:00:00,9238.0,5671.0
2017-04-05 00:00:00,9265.0,5741.0
2017-04-06 00:00:00,9262.0,5721.0
2017-04-07 00:00:00,9198.0,5676.0
2017-04-10 00:00:00,9181.0,5716.0
2017-04-11 00:00:00,9237.0,5786.0
2017-04-12 00:00:00,9203.0,5758.0
2017-04-13 00:00:00,9151.0,5770.0
2017-04-17 00:00:00,9139.0,5803.0
2017-04-18 00:00:00,9105.0,5748.0
2017-04-19 00:00:00,9104.0,5803.0
2017-04-20 00:00:00,9136.0,5890.0
2017-04-21 00:00:00,9119.0,5926.0
2017-04-24 00:00:00,9218.0,5980.0
2017-04-25 00:00:00,9307.0,6016.0
2017-04-26 00:00:00,9352.0,5954.0
2017-04-27 00:00:00,9342.0,5958.0
2017-04-28 00:00:00,9304.0,5997.0
2017-05-02 00:00:00,9314.0,6015.0
2017-05-03 00:00:00,9312.0,6029.0
2017-05-04 00:00:00,9360.0,6049.0
2017-05-05 00:00:00,9285.0,5982.0
2017-05-08 00:00:00,9314.0,6035.0
2017-05-09 00:00:00,9317.0,6071.0
2017-05-10 00:00:00,9407.0,6121.0
2017-05-11 00:00:00,9422.0,6113.0
2017-05-12 00:00:00,9401.0,6071.0
2017-05-15 00:00:00,9445.0,6120.0
2017-05-16 00:00:00,9512.0,6167.0
2017-05-17 00:00:00,9526.0,6158.0
2017-05-18 00:00:00,9429.0,6031.0
2017-05-19 00:00:00,9428.0,5981.0
2017-05-22 00:00:00,9438.0,5902.0
2017-05-23 00:00:00,9386.0,5775.0
2017-05-24 00:00:00,9361.0,5672.0
2017-05-25 00:00:00,9510.0,5804.0
2017-05-26 00:00:00,9595.0,5912.0
2017-05-29 00:00:00,9605.0,5812.0
2017-05-30 00:00:00,9625.0,5836.0
2017-05-31 00:00:00,9621.0,5903.0
2017-06-01 00:00:00,9616.0,5957.0
2017-06-02 00:00:00,9654.0,5995.0
2017-06-05 00:00:00,9675.0,6024.0
2017-06-06 00:00:00,9637.0,5976.0
2017-06-07 00:00:00,9664.0,6008.0
2017-06-08 00:00:00,9647.0,6024.0
2017-06-09 00:00:00,9668.0,6057.0
2017-06-12 00:00:00,9616.0,6022.0
2017-06-13 00:00:00,9607.0,6044.0
2017-06-14 00:00:00,9618.0,6067.0
2017-06-15 00:00:00,9578.0,6092.0
2017-06-16 00:00:00,9588.0,6121.0
2017-06-19 00:00:00,9658.0,6119.0
2017-06-20 00:00:00,9654.0,6125.0
2017-06-21 00:00:00,9634.0,6128.0
2017-06-22 00:00:00,9630.0,6086.0
2017-06-23 00:00:00,9575.0,5997.0
2017-06-27 00:00:00,9511.0,5892.0
2017-06-28 00:00:00,9491.0,5902.0
2017-06-29 00:00:00,9504.0,5961.0
2017-06-30 00:00:00,9521.0,5983.0
2017-07-03 00:00:00,9615.0,6054.0
2017-07-04 00:00:00,9613.0,6048.0
2017-07-05 00:00:00,9638.0,6117.0
2017-07-06 00:00:00,9675.0,6139.0
2017-07-07 00:00:00,9666.0,6158.0
2017-07-10 00:00:00,9771.0,6182.0
2017-07-11 00:00:00,9786.0,6134.0
2017-07-12 00:00:00,9816.0,6185.0
2017-07-13 00:00:00,9892.0,6210.0
2017-07-14 00:00:00,9886.0,6184.0
2017-07-17 00:00:00,9916.0,6189.0
2017-07-18 00:00:00,9827.0,6145.0
2017-07-19 00:00:00,9900.0,6211.0
2017-07-20 00:00:00,9873.0,6218.0
2017-07-21 00:00:00,9915.0,6235.0
2017-07-24 00:00:00,9966.0,6244.0
2017-07-25 00:00:00,9965.0,6246.0
2017-07-26 00:00:00,10020.0,6268.0
2017-07-27 00:00:00,10020.0,6220.0
2017-07-28 00:00:00,10014.0,6239.0
2017-07-31 00:00:00,10077.0,6238.0
2017-08-01 00:00:00,10114.0,6231.0
2017-08-02 00:00:00,10081.0,6218.0
2017-08-03 00:00:00,10013.0,6150.0
2017-08-04 00:00:00,10066.0,6150.0
2017-08-07 00:00:00,10057.0,6213.0
2017-08-08 00:00:00,9979.0,6112.0
2017-08-09 00:00:00,9908.0,6010.0
2017-08-10 00:00:00,9820.0,5779.0
2017-08-11 00:00:00,9711.0,5776.0
2017-08-14 00:00:00,9794.0,5917.0
2017-08-16 00:00:00,9897.0,5995.0
2017-08-17 00:00:00,9904.0,6033.0
2017-08-18 00:00:00,9837.0,5996.0
2017-08-21 00:00:00,9754.0,5921.0
2017-08-22 00:00:00,9766.0,5881.0
2017-08-23 00:00:00,9853.0,5960.0
2017-08-24 00:00:00,9857.0,5993.0
2017-08-28 00:00:00,9913.0,6073.0
2017-08-29 00:00:00,9796.0,5997.0
2017-08-30 00:00:00,9884.0,6084.0
2017-08-31 00:00:00,9918.0,6131.0
2017-09-01 00:00:00,9974.0,6189.0
2017-09-04 00:00:00,9913.0,6139.0
2017-09-05 00:00:00,9952.0,6201.0
2017-09-06 00:00:00,9916.0,6228.0
2017-09-07 00:00:00,9930.0,6268.0
2017-09-08 00:00:00,9935.0,6256.0
2017-09-11 00:00:00,10006.0,6280.0
2017-09-12 00:00:00,10093.0,6337.0
2017-09-13 00:00:00,10079.0,6297.0
2017-09-14 00:00:00,10086.0,6320.0
2017-09-15 00:00:00,10085.0,6326.0
2017-09-18 00:00:00,10153.0,6383.0
2017-09-19 00:00:00,10147.0,6416.0
2017-09-20 00:00:00,10141.0,6405.0
2017-09-21 00:00:00,10121.0,6361.0
2017-09-22 00:00:00,9964.0,6166.0
2017-09-25 00:00:00,9873.0,6036.0
2017-09-26 00:00:00,9872.0,6087.0
2017-09-27 00:00:00,9736.0,5963.0
2017-09-28 00:00:00,9769.0,6006.0
2017-09-29 00:00:00,9789.0,6094.0
2017-10-03 00:00:00,9860.0,6118.0
2017-10-04 00:00:00,9915.0,6165.0
2017-10-05 00:00:00,9889.0,6215.0
2017-10-06 00:00:00,9980.0,6290.0
2017-10-09 00:00:00,9989.0,6326.0
2017-10-10 00:00:00,10016.0,6376.0
2017-10-11 00:00:00,9985.0,6306.0
2017-10-12 00:00:00,10096.0,6376.0
2017-10-13 00:00:00,10167.0,6401.0
2017-10-16 00:00:00,10230.0,6405.0
2017-10-17 00:00:00,10234.0,6454.0
2017-10-18 00:00:00,10210.0,6454.0
2017-10-19 00:00:00,10146.0,6460.0
2017-10-23 00:00:00,10184.0,6480.0
2017-10-24 00:00:00,10207.0,6525.0
2017-10-25 00:00:00,10295.0,6538.0
2017-10-26 00:00:00,10343.0,6573.0
2017-10-27 00:00:00,10323.0,6593.0
2017-10-30 00:00:00,10363.0,6667.0
2017-10-31 00:00:00,10335.0,6698.0
2017-11-01 00:00:00,10440.0,6734.0
2017-11-02 00:00:00,10423.0,6758.0
2017-11-03 00:00:00,10452.0,6800.0
2017-11-06 00:00:00,10451.0,6829.0
2017-11-07 00:00:00,10350.0,6736.0
2017-11-08 00:00:00,10303.0,6676.0
2017-11-09 00:00:00,10308.0,6712.0
2017-11-10 00:00:00,10321.0,6715.0
2017-11-13 00:00:00,10224.0,6668.0
2017-11-14 00:00:00,10186.0,6654.0
2017-11-15 00:00:00,10118.0,6547.0
2017-11-16 00:00:00,10214.0,6616.0
2017-11-17 00:00:00,10283.0,6670.0
2017-11-20 00:00:00,10298.0,6729.0
2017-11-21 00:00:00,10326.0,6754.0
2017-11-22 00:00:00,10342.0,6771.0
2017-11-23 00:00:00,10348.0,6811.0
2017-11-24 00:00:00,10389.0,6832.0
2017-11-27 00:00:00,10399.0,6884.0
2017-11-28 00:00:00,10370.0,6902.0
2017-11-29 00:00:00,10361.0,6896.0
2017-11-30 00:00:00,10226.0,6912.0
2017-12-01 00:00:00,10121.0,6814.0
2017-12-04 00:00:00,10127.0,6763.0
2017-12-05 00:00:00,10118.0,6752.0
2017-12-06 00:00:00,10044.0,6719.0
2017-12-07 00:00:00,10166.0,6809.0
2017-12-08 00:00:00,10265.0,6878.0
2017-12-11 00:00:00,10322.0,6879.0
2017-12-12 00:00:00,10240.0,6816.0
2017-12-13 00:00:00,10192.0,6760.0
2017-12-14 00:00:00,10252.0,6743.0
2017-12-15 00:00:00,10333.0,6834.0
2017-12-18 00:00:00,10388.0,6855.0
2017-12-19 00:00:00,10463.0,6979.0
2017-12-20 00:00:00,10444.0,7036.0
2017-12-21 00:00:00,10440.0,7111.0
2017-12-22 00:00:00,10493.0,7154.0
2017-12-26 00:00:00,10531.0,7207.0
2017-12-27 00:00:00,10490.0,7169.0
2017-12-28 00:00:00,10477.0,7193.0
2017-12-29 00:00:00,10530.0,7234.0
2018-01-01 00:00:00,10436.0,7273.0
2018-01-02 00:00:00,10442.0,7222.0
2018-01-03 00:00:00,10443.0,7284.0
2018-01-04 00:00:00,10505.0,7367.0
2018-01-05 00:00:00,10559.0,7436.0
2018-01-08 00:00:00,10624.0,7504.0
2018-01-09 00:00:00,10637.0,7510.0
2018-01-10 00:00:00,10632.0,7515.0
2018-01-11 00:00:00,10651.0,7554.0
2018-01-12 00:00:00,10681.0,7551.0
2018-01-15 00:00:00,10742.0,7568.0
2018-01-16 00:00:00,10700.0,7386.0
2018-01-17 00:00:00,10789.0,7424.0
2018-01-18 00:00:00,10817.0,7265.0
2018-01-19 00:00:00,10895.0,7334.0
2018-01-22 00:00:00,10966.0,7382.0
2018-01-23 00:00:00,11084.0,7414.0
2018-01-24 00:00:00,11086.0,7349.0
2018-01-25 00:00:00,11070.0,7287.0
2018-01-29 00:00:00,11130.0,7188.0
2018-01-30 00:00:00,11050.0,7086.0
2018-01-31 00:00:00,11028.0,7021.0
2018-02-01 00:00:00,11017.0,7024.0
2018-02-02 00:00:00,10761.0,6670.0
2018-02-05 00:00:00,10667.0,6670.0
2018-02-06 00:00:00,10498.0,6522.0
2018-02-07 00:00:00,10477.0,6648.0
2018-02-08 00:00:00,10577.0,6804.0
2018-02-09 00:00:00,10455.0,6828.0
2018-02-12 00:00:00,10540.0,6942.0
2018-02-14 00:00:00,10501.0,6937.0
2018-02-15 00:00:00,10546.0,6852.0
2018-02-16 00:00:00,10452.0,6760.0
2018-02-19 00:00:00,10378.0,6689.0
2018-02-20 00:00:00,10360.0,6682.0
2018-02-21 00:00:00,10397.0,6666.0
2018-02-22 00:00:00,10383.0,6632.0
2018-02-23 00:00:00,10491.0,6741.0
2018-02-26 00:00:00,10583.0,6813.0
2018-02-27 00:00:00,10554.0,6773.0
2018-02-28 00:00:00,10493.0,6771.0
2018-03-01 00:00:00,10458.0,6745.0
2018-03-05 00:00:00,10359.0,6670.0
2018-03-06 00:00:00,10249.0,6577.0
2018-03-07 00:00:00,10154.0,6427.0
2018-03-08 00:00:00,10243.0,6459.0
2018-03-09 00:00:00,10227.0,6435.0
2018-03-12 00:00:00,10421.0,6463.0
2018-03-13 00:00:00,10427.0,6545.0
2018-03-14 00:00:00,10411.0,6541.0
2018-03-15 00:00:00,10360.0,6606.0
2018-03-16 00:00:00,10195.0,6521.0
2018-03-19 00:00:00,10094.0,6379.0
2018-03-20 00:00:00,10124.0,6379.0
2018-03-21 00:00:00,10155.0,6404.0
2018-03-22 00:00:00,10115.0,6324.0
2018-03-23 00:00:00,9998.0,6221.0
2018-03-26 00:00:00,10131.0,6263.0
2018-03-27 00:00:00,10184.0,6353.0
2018-03-28 00:00:00,10114.0,6271.0
2018-04-02 00:00:00,10212.0,6394.0
2018-04-03 00:00:00,10245.0,6478.0
2018-04-04 00:00:00,10128.0,6414.0
2018-04-05 00:00:00,10325.0,6539.0
2018-04-06 00:00:00,10332.0,6580.0
2018-04-09 00:00:00,10379.0,6592.0
2018-04-10 00:00:00,10402.0,6591.0
2018-04-11 00:00:00,10417.0,6592.0
2018-04-12 00:00:00,10459.0,6573.0
2018-04-13 00:00:00,10481.0,6588.0
2018-04-16 00:00:00,10528.0,6612.0
2018-04-17 00:00:00,10549.0,6625.0
2018-04-18 00:00:00,10526.0,6603.0
2018-04-19 00:00:00,10565.0,6660.0
2018-04-20 00:00:00,10564.0,6665.0
2018-04-23 00:00:00,10585.0,6687.0
2018-04-24 00:00:00,10614.0,6673.0
2018-04-25 00:00:00,10571.0,6597.0
2018-04-26 00:00:00,10618.0,6608.0
2018-04-27 00:00:00,10692.0,6637.0
2018-04-30 00:00:00,10739.0,6705.0
2018-05-02 00:00:00,10718.0,6632.0
2018-05-03 00:00:00,10680.0,6570.0
2018-05-04 00:00:00,10618.0,6553.0
2018-05-07 00:00:00,10716.0,6592.0
2018-05-08 00:00:00,10718.0,6622.0
2018-05-09 00:00:00,10742.0,6607.0
2018-05-10 00:00:00,10717.0,6504.0
2018-05-11 00:00:00,10807.0,6487.0
2018-05-14 00:00:00,10807.0,6414.0
2018-05-15 00:00:00,10802.0,6356.0
2018-05-16 00:00:00,10741.0,6363.0
2018-05-17 00:00:00,10683.0,6410.0
2018-05-18 00:00:00,10596.0,6286.0
2018-05-21 00:00:00,10517.0,6133.0
2018-05-22 00:00:00,10537.0,6204.0
2018-05-23 00:00:00,10430.0,6185.0
2018-05-24 00:00:00,10514.0,6187.0
2018-05-25 00:00:00,10605.0,6269.0
2018-05-28 00:00:00,10689.0,6363.0
2018-05-29 00:00:00,10633.0,6351.0
2018-05-30 00:00:00,10614.0,6337.0
2018-05-31 00:00:00,10736.0,6290.0
2018-06-01 00:00:00,10696.0,6191.0
2018-06-04 00:00:00,10629.0,6039.0
2018-06-05 00:00:00,10593.0,5876.0
2018-06-06 00:00:00,10685.0,5968.0
2018-06-07 00:00:00,10768.0,6096.0
2018-06-08 00:00:00,10768.0,6142.0
2018-06-11 00:00:00,10787.0,6167.0
2018-06-12 00:00:00,10843.0,6206.0
2018-06-13 00:00:00,10857.0,6191.0
2018-06-14 00:00:00,10808.0,6182.0
2018-06-15 00:00:00,10818.0,6144.0
2018-06-18 00:00:00,10800.0,6097.0
2018-06-19 00:00:00,10710.0,6015.0
2018-06-20 00:00:00,10772.0,6026.0
2018-06-21 00:00:00,10741.0,5973.0
2018-06-22 00:00:00,10822.0,5974.0
2018-06-25 00:00:00,10762.0,5926.0
2018-06-26 00:00:00,10769.0,5878.0
2018-06-27 00:00:00,10671.0,5759.0
2018-06-28 00:00:00,10589.0,5668.0
2018-06-29 00:00:00,10714.0,5786.0
